business_id,name,address,postal_code,stars,review_count,categories,WorkingHours.Monday,WorkingHours.Tuesday,WorkingHours.Wednesday,WorkingHours.Thursday,WorkingHours.Friday,WorkingHours.Saturday,WorkingHours.Sunday
m7DA8pzug_TcB3EBs1w_vg,Tbaar Philadelphia,"2842 Saint Vincent St, Ste A4",19149,4.0,43,"Bubble Tea, Food, Coffee & Tea, Juice Bars & Smoothies",11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0
jQdPQ4WdwCumO0qgst6JKg,Go Popcorn,112 S 12th St,19147,4.0,106,"Food, Specialty Food, Desserts, Popcorn Shops",11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:30,11:0-20:30,11:0-20:30,11:0-19:0
04o5yH6y_49RkLuEaiW5mg,Debreaux's,2135 N 63rd St,19151,3.0,50,"Restaurants, Seafood, Soul Food",,,,,,,
ZGChyjzwb_buWTT6Wg-q7g,Ahi Sushi,9999 Bustleton Ave,19115,4.0,122,"Japanese, Sushi Bars, Restaurants",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,12:0-23:0,12:0-22:0
lGwmPQcKEGPIEWKGSoM1kw,Hook & Reel Cajun Seafood & Bar,1534 Franklin Mills Cir,19154,3.5,20,"Seafood, Restaurants, Cajun/Creole",0:0-0:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0
q7Ofe_Oeh5gnSqynB906_g,Tico's Tacos Tex Mex,1627 South St,19146,4.0,66,"Mexican, Tex-Mex, Restaurants",0:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-21:30
P-a6WMxnBncXP4ZnFXeYww,NetCost Market,11701 Bustleton Ave,19116,4.0,63,"Fruits & Veggies, Specialty Food, Russian, Delis, Restaurants, Grocery, Food, Cheese Shops",8:0-21:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-19:0,12:0-21:0,8:0-20:0
oTTx4ObLjOWVCtGXU_8AUw,K Pot South Philly,330 W Oregon Ave,19148,4.0,71,"Hot Pot, Barbeque, Restaurants, Korean",12:0-22:30,12:0-22:30,12:0-22:30,12:0-22:30,12:0-23:30,12:0-23:30,12:0-22:30
pxdliCtWkCuXW9uHYk8Y9w,Glick’s Rib Shack,51 N 12th St,19107,4.5,73,"Barbeque, Food Stands, Farmers Market, Restaurants, Food",8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,closed
AoW3nEk-N_ltgkpuTkemZg,Federal Donuts,1 Citizens Bank Way,19148,4.0,25,"Donuts, Food",,,,,,,
FcZxIZcFyJFDny8J83KzCw,Andorra Ping Pong,8500 Henry Ave,19128,4.0,121,"Chinese, Restaurants, Szechuan, Seafood",0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-20:30
ebuycCvuqc3kn4wSBBOxVQ,The Piazza,1001 N 2nd St,19123,3.5,126,"Shopping, Arts & Entertainment, Real Estate, Home Services, Restaurants, Art Galleries, Event Planning & Services, Local Flavor, Venues & Event Spaces, Apartments",10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,11:0-17:0
2VgdPHszJdhOxzVFBbUPAA,Down North Pizza,2804 W Lehigh Ave,19132,4.5,55,"Chicken Wings, Pizza, Restaurants, Pop-Up Restaurants",closed,closed,closed,12:0-20:30,12:0-21:0,12:0-21:0,12:0-20:0
4rhH2r1lL7ujqnvTwZo--w,Chipotle Mexican Grill,"1625 Chestnut St, Ste F6",19103,3.5,24,"Restaurants, Mexican, Fast Food",0:0-0:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-19:0,12:0-18:0
Ahiia0mDn0VYt-t6S12exA,NAM Vietnamese Kitchen,"3816 Chestnut St, Space 2",19104,3.5,35,"Restaurants, Vietnamese",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
jySVipAqMqczPzOPLMnJpw,Scoop Deville,1109 Walnut St,19107,4.0,520,"Ice Cream & Frozen Yogurt, Custom Cakes, Food, Cupcakes, Desserts, Specialty Food, Chocolatiers & Shops",11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-23:0
PC0z5dgURsstoS0-APO4qA,Jiggy Coffee,1000 Pine St,19107,5.0,26,"Bagels, Food, Bakeries, Desserts, Coffee & Tea, Patisserie/Cake Shop",0:0-0:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-14:0,8:0-16:0,8:0-14:0
5ItgryJvadUrKVljjJ8l4g,Que Chula Es Puebla,1356 N 2nd St,19122,4.0,256,"Restaurants, Mexican",10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,10:0-22:0,10:0-21:0
LozA3u1TmiNFJTwwtDEMjA,The Creperie,1291 W Norris St,19122,4.5,111,"Creperies, Food, Specialty Food, Food Stands, Restaurants, Food Trucks",10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,11:0-18:0,closed
05ev984NYfimRN0UiFrxaA,Osteria,640 N Broad St,19130,4.0,877,"Nightlife, Restaurants, Italian, Bars, Wine Bars",16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-23:0,16:0-23:0,15:0-21:0
3FKIev7ZB_KE6XHL9sUJCg,Strangelove's,216 S 11th St,19107,4.0,443,"Nightlife, Event Planning & Services, Local Flavor, Bars, American (Traditional), Restaurants, Unofficial Yelp Events",11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,10:0-2:0,10:0-0:0
4c2g3f516yTu4mZLbYqsmQ,Passage Restaurant,10783 Bustleton Ave,19116,4.0,21,"Restaurants, German, French, Modern European, Beer, Wine & Spirits, Ukrainian, Food",11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-1:0,11:0-1:0,11:0-23:0
2z82YBsqTcf4VRkcdVCTmg,Panda Express,942 Market Street,19107,3.5,35,"Food, Chinese, Fast Food, Restaurants",10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,11:0-21:0,11:0-21:0
XuO9tZt0mEJeawrrt0R52g,Pub Webb,1527 Cecil B Moore Ave,19121,4.0,60,"Beer, Wine & Spirits, Food, Nightlife, Restaurants, Music Venues, Sports Bars, Bars, Arts & Entertainment, American (New)",closed,15:0-2:0,15:0-2:0,15:0-2:0,15:0-2:0,15:0-2:0,closed
lAGS4ujbBQiSX_WL1GPkIg,Pete's Clown House,3878 Frankford Ave,19124,4.0,76,"Restaurants, Breakfast & Brunch",0:0-0:0,6:30-13:30,5:30-14:0,6:30-13:30,5:30-14:0,5:30-14:0,5:30-13:30
Mz2ojdB5s1xW_tILMLXEDg,Jade Harbor,942 Race St,19107,3.0,174,"Restaurants, Chinese, Seafood",16:0-2:30,16:0-2:30,16:0-2:30,16:0-2:30,16:0-3:0,16:0-3:0,16:0-2:30
CM5Dq-mKnZYdi9OlVluehA,ERA,2743 Poplar St,19130,4.0,182,"Restaurants, Ethiopian, Dive Bars, Nightlife, Bars",16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0
2KGyJtkfDaLUQBwB6untGQ,ShopRite - Philadelphia,2946 Island Ave,19153,3.5,28,"Food, Grocery, Beer, Wine & Spirits, Health & Medical, Pharmacy, Shopping",6:0-23:0,6:0-23:0,6:0-23:0,6:0-19:0,6:0-23:0,6:0-23:0,6:0-23:0
q1VOESxR99qJvpubnNxyJQ,Caribou Cafe,1126 Walnut St,19107,3.0,341,"French, Coffee & Tea, Cafes, Food, Restaurants",11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-23:30,11:30-23:30,11:30-22:30
e4MoozYGqe_rb4_ZC1rYMQ,Nook Bakery & Coffee Bar,15 S 20th St,19103,4.5,304,"Event Planning & Services, Venues & Event Spaces, Cupcakes, Coffee Roasteries, Italian, Food, Bakeries, Coffee & Tea, Restaurants",0:0-0:0,7:30-15:0,7:30-15:0,7:30-15:0,7:30-15:0,8:0-14:0,closed
WBV26KTRir5r2FOZlLJVAQ,Johnny's Hots,1234 N Delaware Ave,19125,4.5,91,"Burgers, Restaurants, Hot Dogs, Sandwiches",4:30-15:0,4:30-15:0,4:30-15:0,4:30-15:0,4:30-15:0,4:30-14:0,closed
uHtdM9fh6h4F0Ly3X3ez0Q,Oloroso,1121 Walnut St,19107,4.0,183,"Nightlife, Restaurants, Bars, Spanish",closed,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:30,12:0-21:30,12:0-21:0
Y7asEgUrJc3W9vD7wxEnQg,Rhythm and Brunch,6517 Elmwood Ave,19142,4.0,116,"Restaurants, American (New), Breakfast & Brunch",closed,7:0-20:30,7:0-20:30,7:0-20:30,7:0-22:30,7:0-22:30,7:0-15:30
oeUfuhyvVFNqosFrJZZzIQ,Walgreens,1101 Locust St,19107,3.5,22,"Cosmetics & Beauty Supply, Department Stores, Photography Stores & Services, Shopping, Drugstores, Food, Convenience Stores, Beauty & Spas, Fashion",7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,8:0-22:0,9:0-21:0
JrG4NINLspXPNhSXg7Q07Q,Front Street Cafe,1253 N Front St,19122,4.0,716,"Coffee & Tea, Restaurants, Cafes, American (New), Cocktail Bars, Breakfast & Brunch, Vegan, Bars, Nightlife, Food, Juice Bars & Smoothies, Beer Gardens",9:0-15:0,closed,9:0-15:0,9:0-21:0,9:0-22:0,9:0-22:0,9:0-15:0
UdHM_g-JbjxQvGaHKykKeA,Heng Seng Restaurant,2217 S 7th St,19148,4.5,22,"Chinese, Seafood, Vietnamese, Restaurants, Cambodian",9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0
7QVS6kcmc2vfp3TDCGX-Cw,Colonial Pizza,400 S 43rd St,19104,4.0,106,"Restaurants, Pizza",11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,12:0-0:0
Co3Ogqy6y2JgZdG0wBlrUQ,Ten Stone Bar & Restaurant,2063 South St,19146,3.0,300,"Asian Fusion, Nightlife, Restaurants, American (New), Bars, Pubs",11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,10:0-2:0
DVAyUdKXfZT0uhX-T_i_cA,Schmear It,3601 Market St,19104,4.5,50,"Bagels, Food Trucks, Sandwiches, Food, Restaurants",0:0-0:0,7:30-13:0,7:30-13:0,7:30-13:0,7:30-13:0,8:0-13:30,8:0-13:30
twuI1VB2L8_2MrhpswM4Kw,Pete's Famous Pizza Restaurant,2328 Fairmount Ave,19130,3.0,91,"Food Delivery Services, Pizza, Food, Restaurants",7:0-22:30,7:0-22:30,7:0-22:30,7:0-22:30,7:0-23:0,7:0-23:0,7:0-22:30
ZWYup7u2YhhY2JeZNSuESg,Good Flavor,2439 S 12th St,19148,3.0,22,"Chinese, Restaurants",11:0-23:0,closed,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,0:0-23:0
YNl2JK7qqYyHqKc4bbKivg,La Dominique,3300 Market St,19104,4.5,44,"Food Stands, Food, Food Trucks, Creperies, French, Polish, Restaurants",12:0-17:0,12:0-17:0,12:0-17:0,12:0-17:0,12:0-17:0,closed,closed
ulfMNXHzGVleRf2U5KwiQQ,Earth Bread + Brewery,7136 Germantown Ave,19119,4.0,380,"Pizza, Food, Breweries, American (New), Restaurants",closed,16:30-20:30,16:30-20:30,16:30-20:30,16:30-21:30,16:30-20:30,closed
4EXm70lqkCxZ-WtgNon8sw,Gabriella's Vietnam,1837 E Passyunk Ave,19148,4.0,48,"Restaurants, Asian Fusion, Seafood, Steakhouses",closed,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,11:0-15:0
85e8Uyn8tIyEZCqBP80rqA,Lolita,106 S 13th St,19107,4.0,668,"Restaurants, Mexican",closed,closed,16:0-22:0,16:0-22:0,16:0-22:0,12:0-22:0,16:0-21:0
_QzlIe0DdxSHBJtbPvNG2A,Kim's Oriental Food,37th St And Walnut St,19104,4.0,79,"Food Stands, Chinese, Restaurants",,,,,,,
uIFRFef7l43YxA8G3dU6Tg,Mayflower Bakery & Cafe,1008 Race St,19107,4.5,125,"Restaurants, Food, Bakeries, Coffee & Tea, Desserts",7:0-20:30,7:0-20:30,7:0-20:30,7:0-20:30,7:0-20:30,7:0-20:30,7:0-20:30
M6ap9LXMEZmHf6NhlNpDQA,Thang Long Pho Restaurant,2534-36 Kensington Ave,19125,4.5,157,"Asian Fusion, Noodles, Vietnamese, Vegan, Restaurants, Bubble Tea, Food, Soup",9:0-20:30,9:0-20:30,9:0-20:30,9:0-20:30,9:0-20:30,9:0-20:30,9:0-18:0
dUrtFfHBz15Q4GiyDFAqUw,New Ridge Brewing,6168 Ridge Ave,19128,5.0,54,"Restaurants, Gastropubs, Breweries, Food",,,,,,,
Mz0i5rnXaUQd1dJ5_OfOKQ,Bubbakoos Burritos,2550 Grant Ave,19114,3.0,35,"New Mexican Cuisine, Mexican, Tex-Mex, American (New), Vegetarian, Restaurants",0:0-0:0,11:0-21:0,11:0-21:0,11:0-18:0,11:0-21:0,11:0-21:0,11:0-21:0
oT_lhJd7LJpTrt8vAnN5fg,Hayashi Sushi,814 S 47th St,19143,4.5,53,"Food, Japanese, Bubble Tea, Poke, Sushi Bars, Ramen, Restaurants",0:0-0:0,12:0-21:30,12:0-21:30,12:0-21:30,17:0-21:30,12:0-21:30,12:0-21:30
7hnr6S6FeYaO7z-8wt2NfA,Jake & Max's Deli,1701 John F Kennedy Blvd,19103,3.5,22,"Delis, Food, Restaurants",8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,8:0-17:0,closed
yNFpJ_UuPBYIc0WoBUuS9Q,Pac A Deli,1200 Walnut St,19107,4.0,34,"Food, Grocery",7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-1:0,7:0-0:0,8:0-23:0
U8kK8hHCR67qinrTImRUBg,Morris' Cafe,30 S 17th St,19103,4.0,27,"Food, Specialty Food",8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,closed,closed
F1s6Ye5pYOiBYBXwys4ExQ,Nifty Fifty's Fishtown,2431 Aramingo Ave,19125,3.0,24,"Juice Bars & Smoothies, Food, American (Traditional), Restaurants, Burgers",11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-23:0
BdWmI-F_7ajVToqDDL5A4A,iPho,,19104,4.5,20,"Food, Vietnamese, Restaurants, Food Trucks",12:0-16:0,12:0-16:0,12:0-16:0,12:0-16:0,12:0-16:0,closed,closed
Rn7nEFp5Vj-Wa6SdRONIFQ,Cafe URBA,1500 John F Kennedy Blvd,19102,4.0,22,"Restaurants, Food, Breakfast & Brunch, Juice Bars & Smoothies, Coffee & Tea, Cafes",7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,closed,closed
6OTy5-0NdmxgxqCLVuIJaA,M Kee,1002 Race St,19107,4.0,232,"Restaurants, Chinese",8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-23:0,8:0-23:0,8:0-22:0
SDL247FlOnScJfuNjZESxg,Twenty Manning,261 S 20th St,19103,3.5,421,"Restaurants, American (New), Desserts, Middle Eastern, Asian Fusion, Cocktail Bars, Bars, Nightlife, Food",closed,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,closed
W5e4UAY9PoE3ydedIcc5GA,Dinics Pork & Beef,1511 Kitty Hawk Ave,19112,4.0,59,"Breakfast & Brunch, Cheesesteaks, Restaurants, Sandwiches",7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,closed,closed
IyIZSTVm6tTt5AhAz1sX7A,Bruno's Pizza,1838 W Cheltenham Ave,19126,3.0,41,"Cheesesteaks, Restaurants, Pizza",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,12:0-22:0
phmaKIR5wp8YBz8VhnKw1A,Target,2701 Castor Ave,19134,3.0,43,"Electronics, Department Stores, Shopping, Shopping Centers, Fashion, Grocery, Food, Furniture Stores, Home & Garden",0:0-0:0,7:0-23:59,7:0-23:59,7:0-23:59,8:0-21:0,7:0-23:59,7:0-22:0
XIKYdKWq72zUYsq8NBxcCQ,Aksum Cafe,4630 Baltimore Ave,19143,4.0,393,"Mediterranean, Vegetarian, American (New), Restaurants",0:0-0:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,12:0-22:0,12:0-19:0
7LskDbqERsCsiPNKjmNnrA,Mr Wings,500 W Oregon Ave,19148,3.5,43,"Chicken Wings, Sandwiches, Pizza, Restaurants",11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-20:30
wbDRmtxaKRpBOjutvV6TEA,Barclay Prime,237 S 18th St,19103,4.5,789,"Steakhouses, Restaurants",0:0-0:0,17:0-22:0,17:0-22:0,17:0-22:0,16:0-21:0,17:0-23:0,17:0-22:0
sL6fC0P4C-gyL4E5gacUeQ,Lazaro's Pizzeria & Grill,1743 South St,19146,4.0,368,"Sandwiches, Restaurants, Pizza, Italian, Salad",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,12:0-21:30
3M69f6Cg2CAgpEcIgoKS5A,Philip's Steaks,2234 W Passyunk Ave,19145,3.5,307,"Burgers, Sandwiches, Cheesesteaks, Food, Juice Bars & Smoothies, Restaurants",0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
7p56URlyNtQhhkr83RtN4Q,Pho Saigon,6842 Bustleton Ave,19149,3.5,87,"Restaurants, Vietnamese, Soup",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,closed
uOpUwgX4Xf6copxDjNvvUA,Temple Star,1412 W Diamond St,19121,3.0,23,"Chinese, Restaurants",14:30-2:30,14:30-2:30,14:30-2:30,14:30-3:0,14:30-4:0,14:30-4:0,14:30-2:30
_k1CIuPkY-uLFm8lABFG8Q,Bonchon Philadelphia,1020 Cherry St,19107,3.5,613,"Nightlife, Restaurants, Bars, Asian Fusion, Chicken Wings, Korean",0:0-0:0,11:30-1:0,16:0-1:0,11:30-17:0,11:30-1:0,11:30-1:0,16:0-0:0
RYr5LkmPx9N1ZkiYkDe3Tw,Distrito Taco Truck,,19104,3.0,56,"Mexican, Food Stands, Restaurants, Food",,,,,,,
jM-oH5U5zcnfpmcbsgMVHQ,Chestnut Grill and Sidewalk Cafe,8229 Germantown Ave,19118,3.5,173,"Bars, Restaurants, American (New), Nightlife",11:30-20:0,11:30-20:0,11:30-20:0,11:30-20:0,11:30-20:0,11:30-20:0,11:30-20:0
l8VedGQFMLtTz2zRmpTlxA,Hardena/Waroeng Surabaya Restaurant,1754 S Hicks St,19145,4.5,383,"Indonesian, Singaporean, Restaurants, Asian Fusion, Specialty Food, Food, Ethnic Food",closed,closed,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0
erz6oUEJdx787WyOlxMARw,Dante & Luigi's,762 S 10th St,19147,4.0,415,"Italian, Restaurants",closed,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0
AGlh4ZDv6jnoiYfz7At9mw,Dim Sum Garden,1020 Race St,19107,4.0,2672,"Chinese, Restaurants, Dim Sum, Asian Fusion, Shanghainese",11:0-22:0,closed,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
u3aN2A8Lo9odMCYjaphjLA,A Mano,2244 Fairmount Ave,19130,4.5,217,"Restaurants, Italian",0:0-0:0,16:0-21:30,16:0-21:30,16:0-21:30,16:0-22:0,16:0-22:0,16:0-21:0
Wx2L1IX7pN9Nom6Lb8PqNA,Texas Chicken & Burgers,2226 Cottman Ave,19149,3.5,25,"American (Traditional), Fast Food, Chicken Wings, Restaurants, Burgers",10:0-15:0,10:0-15:0,10:0-15:0,10:0-15:0,10:0-16:0,10:0-16:0,10:0-15:0
NbOWECn3ilz4gWL6dm5P6g,Frieda,320 Walnut St,19106,4.5,193,"Cafes, Restaurants, Breakfast & Brunch, Coffee & Tea, Food, Bakeries, Modern European",8:0-15:0,8:0-15:0,8:0-15:0,8:0-15:0,8:0-15:0,9:0-15:0,9:0-15:0
rPvFnIN-xVz6WXIocw0Bng,Frank's Alot,51 N 12th St,19107,3.0,67,"Barbeque, Hot Dogs, Restaurants, Fast Food, Burgers",10:30-16:30,10:30-16:30,10:30-16:30,10:30-16:30,10:30-16:30,10:30-16:30,closed
TnwGFR_5ntHByM1VMD9etg,Panda Express,1701 John F Kennedy Blvd,19103,3.0,20,"Restaurants, Fast Food, Chinese",10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-22:0,10:30-22:0,10:30-21:30
0eV_6ebzBTWcQXGji0QGkA,Sprouts Farmers Market,1000 S Broad St,19146,4.0,83,"Grocery, Organic Stores, Food, Farmers Market, Specialty Food, Health Markets",0:0-0:0,7:0-20:0,7:0-16:0,7:0-16:0,7:0-20:0,7:0-20:0,7:0-20:0
03jQGGJ2ch0uHTtW-UUUqg,Famous 4th Street Delicatessen,700 S 4th St,19147,4.0,620,"Bakeries, Breakfast & Brunch, Delis, Restaurants, Food, Sandwiches, Desserts",9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0
5-8iEgimW1wgAqF6w_zYJA,Northeast Sandwich Co.,1342 Bleigh Ave,19111,4.0,87,"Breakfast & Brunch, Restaurants, Salad, Sandwiches",8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,9:0-20:0,9:0-15:0
WVNw5jRXmaJdP1_r-gN8XA,Asian Bamboo House,9456 State Rd,19114,4.0,66,"Japanese, Sushi Bars, Restaurants, Chinese",closed,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,12:0-22:0
zMLA0-Qd9_4nHvovBaAMzQ,Hive Café,1444 S Broad St,19146,4.0,26,"Sandwiches, Cafes, Coffee & Tea, Food, Restaurants, Juice Bars & Smoothies",8:0-15:0,8:0-15:0,8:0-15:0,8:0-15:0,8:0-15:0,9:0-15:0,9:0-15:0
cEx97JX_bRJS5Gw67Y3Vnw,Möge Tee - Philadelphia,1025 Arch St,19107,4.0,65,"Juice Bars & Smoothies, Tea Rooms, Coffee & Tea, Bubble Tea, Food",10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0
sTPueJEwcRDj7ZJmG7okYA,Jim's South St,400 S St,19147,3.5,2736,"Bars, Restaurants, Pizza, Cheesesteaks, Italian, Beer Bar, American (Traditional), Local Flavor, Nightlife, Sandwiches",0:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-17:0,11:0-17:0,11:0-0:0
REiAM73RkOxFqCVlEFiRWA,Tattooed Mom,530 South St,19147,4.0,692,"Lounges, Nightlife, Bars, Restaurants, Vegan, American (New), Dive Bars, Sandwiches, Cocktail Bars, Burgers, Local Flavor",0:0-0:0,16:0-23:0,16:0-23:0,16:0-23:0,12:0-0:0,12:0-0:0,12:0-23:0
Qm8pSLYuVS7eIyOx5YsWBw,Glory Beer Bar & Kitchen,126 Chestnut St,19106,4.5,203,"American (New), Local Flavor, Bars, Restaurants, Gastropubs, Nightlife, Beer Bar, Sandwiches",15:0-2:0,16:0-2:0,16:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0
1UKBAgYxI9Qax3AA4ULw_w,H Mart - Philadelphia,"6201 North Front St, Ste 124",19120,4.5,33,"Korean, Food, Restaurants, Grocery, Specialty Food, Seafood Markets, Food Court",9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0
VJpuuNZ8QXR2zTHIhB0yhw,The Westin Philadelphia,99 South 17th Street at Liberty Place,19103,3.0,250,"Hotels & Travel, Venues & Event Spaces, Restaurants, Hotels, Event Planning & Services",0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
8yGZhBwFFLtOVLY9Do8ohQ,Renata's Kitchen,3940 Baltimore Ave,19104,4.0,203,"Breakfast & Brunch, Caterers, Tapas/Small Plates, Event Planning & Services, Middle Eastern, Mediterranean, Restaurants, Greek",0:0-0:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,9:0-22:0,9:0-22:0
EQrRwkK6yv44_CEHuoZIQQ,Kc's Pastries Northeast,6840 Bustleton Ave,19149,4.0,24,"Food, Bubble Tea, Coffee & Tea, Bakeries",,,,,,,
IU7t5rJQ299EYuXNul7Klg,Playa Bowls,1804 Chestnut St,19103,4.5,24,"Poke, Acai Bowls, Food, Juice Bars & Smoothies",0:0-0:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-16:0,10:0-16:0,9:0-20:0
DwEHeY-1Cs9GV-S97wzVhA,Zesto Pizza & Grill,"6024 Ridge Ave, Ste 104",19128,4.0,222,"Pizza, Food, Restaurants, Sandwiches",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
u-xGrOvBv1bxtpAHk-SZ5w,Vegan Commissary,1429 Wolf St,19145,4.5,144,"Desserts, Restaurants, Caterers, Event Planning & Services, Salad, Sandwiches, American (Traditional), Vegan, Soul Food, Food, American (New), Bakeries",closed,closed,closed,10:0-18:0,10:0-18:0,10:0-15:0,10:0-15:0
ofjC1sFI2_r-pAvejek0JA,Dad's Stuffings,1615 W Ritner St,19145,4.5,27,"Comfort Food, Food, Meat Shops, Specialty Food, Restaurants, Caterers, Event Planning & Services",9:0-16:0,9:0-16:0,9:0-16:0,9:0-16:0,9:0-16:0,9:0-16:0,9:0-14:0
Jwp0yYMeQHdPaZZA4DQ7qQ,Chuan Kee Skewer,927 Race St,19107,4.5,99,"Hot Pot, Chinese, Barbeque, Restaurants",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:30-21:0
MQx5FybfhdY8T989WhTl_g,Sbarro,8000 Essington Ave,19153,3.0,29,"Pizza, Restaurants, Italian",6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0
8qr1cXhqYGOXFNStgcMvhw,HomeGrown Coffee and Creations,1515 Porter St,19145,5.0,38,"Coffee & Tea, Restaurants, Sandwiches, Breakfast & Brunch, Food",7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,8:0-16:0,8:0-16:0
_3j8rQHUviV55AqsSSzK2w,Robola Pizza & Grill,1999 N 52nd St,19131,3.0,35,"Restaurants, American (Traditional), Pizza, Food",11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-11:15,12:0-0:0,12:0-22:0
YDisPepPeWeELiVGycxOlw,Gojjo Bar & Restaurant,4540 Baltimore Ave,19143,3.5,111,"Restaurants, Ethiopian, Bars, African, American (New), Nightlife",16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0
yCUQ6csyVOR9krwQH9RIbQ,Haveli Virasat,4051 Market St,19104,4.5,68,"Gluten-Free, Halal, Restaurants, Indian, Pakistani",closed,11:30-21:30,11:30-21:30,11:30-21:30,11:30-22:0,11:30-21:30,11:30-21:30
